"date","matchup","ID","name.x","label","slug.y","name.y","field_type","state","longitude","attendance","broadcast","daytime","duration","temperature","temperature_unit","weather_conditions","wind_direction","wind_speed","wind_speed_unit","at_bats","balks","batting_average","caught_stealing","complete_games","double_plays","doubles","earned_run_average","earned_runs_against","errors_made","games_lost","games_played","games_won","grounded_into_double_plays","hit_batters","hit_by_pitch","hits","home_runs","intentional_walks","intentional_walks_against","left_on_base","on_base_percentage","on_base_plus_slugging","outs_pitched","passed_balls","pickoffs","rlisp_two_out","runs","runs_batted_in","runs_inning_1","runs_inning_2","runs_inning_3","runs_inning_4","runs_inning_5","runs_inning_6","runs_inning_7","runs_inning_8","runs_inning_9","runs_inning_10","runs_inning_11","runs_inning_12","runs_inning_13","runs_inning_14","runs_inning_15","runs_inning_16","runs_inning_17","runs_inning_18","runs_inning_19","runs_inning_20","runs_inning_21","runs_inning_22","runs_inning_23","runs_inning_24","runs_inning_extra","sacrifice_flys","sacrifice_hits","saves","shutouts","slugging_percentage","stolen_bases","strikeouts","team_left_on_base","total_bases","triple_plays","triples","two_out_left_on_base","walks","whip","wild_pitches"
2016-04-08,"TB-BAL","TB-BAL-2016-04-08","Rays vs Orioles April  8, 2016 at  7:05pm","Rays vs Orioles","mlb-tb","Oriole Park at Camden Yards","grass","MD",-76.6206139,17304,"MASN",FALSE,9960,50,"f","cloudy","Out to Right",6,"mph",30,0,0.167,0,0,2,1,6.75,6,0,1,0,0,2,0,0,5,1,0,0,12,0.242,0.542,24,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,7,5,9,0,0,4,3,1.5,1
2016-06-04,"TB-MIN","TB-MIN-2016-06-04","Rays vs Twins June  4, 2016 at  3:10pm","Rays vs Twins","mlb-tb","Target Field","grass","MN",-93.277016,26613,"Fox Sports 1",TRUE,11400,69,"f","cloudy","Left to Right",13,"mph",35,0,0.314,0,0,1,2,3,3,2,0,0,1,1,0,0,11,4,1,0,13,0.385,1.099,27,0,0,2,7,7,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.714,1,6,5,25,0,0,2,3,1.444,0
2016-06-15,"SEA-TB","SEA-TB-2016-06-15","Mariners vs Rays June 15, 2016 at  7:10pm","Mariners vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,12239,"Sun Sports",FALSE,16680,NA,NA,"indoors",NA,NA,NA,45,0,0.178,0,0,1,3,1.385,2,0,0,0,1,0,1,1,8,0,3,2,27,0.345,0.678,39,0,0,8,3,3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.333,0,19,18,15,0,2,8,8,0.923,0
2016-03-19,"BAL-TB","BAL-TB-2016-03-19","Orioles vs Rays March 19, 2016 at  1:05pm","Orioles vs Rays","mlb-tb","Charlotte Sports Park","grass","FL",NA,NA,"",TRUE,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-03-25,"MIN-TB","MIN-TB-2016-03-25","Twins vs Rays March 25, 2016 at  1:05pm","Twins vs Rays","mlb-tb","Charlotte Sports Park","grass","FL",NA,NA,"",TRUE,NA,81,"f","sunny","Right to Left",6,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-25,"TB-BAL","TB-BAL-2016-06-25","Rays vs Orioles June 25, 2016 at  1:05pm","Rays vs Orioles","mlb-tb","Oriole Park at Camden Yards","grass","MD",-76.6206139,18229,"MASN",TRUE,9960,81,"f","sunny","Right to Left",5,"mph",31,0,0.129,0,0,1,0,5.625,5,0,1,0,0,1,0,0,4,0,0,1,17,0.182,0.311,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,8,6,4,0,0,3,2,2,0
2016-05-27,"NYY-TB","NYY-TB-2016-05-27","Yankees vs Rays May 27, 2016 at  7:10pm","Yankees vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,14697,"Sun Sports",FALSE,9360,NA,NA,"indoors",NA,NA,NA,32,0,0.125,0,0,0,1,1,1,2,1,0,0,0,0,1,4,1,0,0,9,0.152,0.402,27,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,9,5,8,0,0,2,0,0.778,0
2016-03-30,"BOS-TB","BOS-TB-2016-03-30","Red Sox vs Rays March 30, 2016 at  1:05pm","Red Sox vs Rays","mlb-tb","Charlotte Sports Park","grass","FL",NA,NA,"Sun Sports",TRUE,NA,81,"f","sunny","Right to Left",15,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,NA,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
2016-08-31,"TB-BOS","TB-BOS-2016-08-31","Rays vs Red Sox August 31, 2016 at  1:35pm","Rays vs Red Sox","mlb-tb","Fenway Park","grass","MA",-71.0948148,36786,"NESN",TRUE,11400,NA,NA,NA,NA,NA,NA,36,0,0.333,0,0,0,2,9,8,0,1,0,0,1,0,0,12,2,0,0,15,0.415,0.971,24,0,0,0,6,6,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556,0,0,8,20,0,0,3,5,1.875,0
2016-09-28,"TB-CHW","TB-CHW-2016-09-28","Rays vs White Sox September 28, 2016 at  7:10pm","Rays vs White Sox","mlb-tb","Guaranteed Rate Field","grass","IL",-87.6349872,12976,"WGN",FALSE,7800,NA,NA,NA,NA,NA,NA,29,0,0.103,0,0,0,2,1.125,1,0,1,0,0,1,1,0,3,0,0,0,5,0.103,0.275,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0,0,2,5,0,0,2,0,0.875,0
2016-03-31,"PIT-TB","PIT-TB-2016-03-31","Pirates vs Rays March 31, 2016 at  1:05pm","Pirates vs Rays","mlb-tb","Charlotte Sports Park","grass","FL",NA,NA,"MLB.TV",TRUE,NA,84,"f","cloudy","Right to Left",14,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,8,NA,1,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-18,"TB-TOR","TB-TOR-2016-05-18","Rays vs Blue Jays May 18, 2016 at  7:07pm","Rays vs Blue Jays","mlb-tb","Rogers Centre","turf","ON",-79.3921899,29078,"SNET",FALSE,10080,NA,NA,"indoors",NA,NA,NA,37,0,0.27,0,0,0,2,3,3,0,0,0,1,0,0,0,10,3,0,1,12,0.289,0.857,27,0,0,3,6,4,0,0,0,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.568,1,7,5,21,0,0,3,1,0.889,0
2016-05-13,"OAK-TB","OAK-TB-2016-05-13","Athletics vs Rays May 13, 2016 at  7:10pm","Athletics vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,14604,"Sun Sports",FALSE,11220,NA,NA,"indoors",NA,NA,NA,32,0,0.156,0,0,1,2,6,6,0,1,0,0,0,0,1,5,0,0,1,21,0.325,0.544,27,0,0,7,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219,0,12,10,7,0,0,7,7,1.556,0
2016-07-20,"TB-COL","TB-COL-2016-07-20","Rays vs Rockies July 20, 2016 at  1:10pm","Rays vs Rockies","mlb-tb","Coors Field","grass","CO",-104.9935598,31456,"Fox Sports Sun",TRUE,12420,NA,NA,NA,NA,NA,NA,42,0,0.381,0,0,0,4,3,3,1,0,0,1,1,0,2,16,0,0,0,21,0.458,0.982,27,0,0,0,11,8,1,0,3,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524,0,0,10,22,0,1,4,4,1.222,3
2016-09-17,"TB-BAL","TB-BAL-2016-09-17","Rays vs Orioles September 17, 2016 at  7:05pm","Rays vs Orioles","mlb-tb","Oriole Park at Camden Yards","grass","MD",-76.6206139,27823,"MASN",FALSE,10800,NA,NA,NA,NA,NA,NA,34,0,0.177,0,0,2,1,2,2,0,0,0,1,0,0,2,6,1,0,0,11,0.263,0.616,27,0,0,0,5,5,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.353,0,0,6,12,0,1,2,2,0.889,0
2016-09-13,"TB-TOR","TB-TOR-2016-09-13","Rays vs Blue Jays September 13, 2016 at  7:07pm","Rays vs Blue Jays","mlb-tb","Rogers Centre","turf","ON",-79.3921899,38338,"SNET",FALSE,11400,NA,NA,NA,NA,NA,NA,30,0,0.233,0,0,2,1,2,2,0,0,0,1,2,0,1,7,2,0,0,15,0.395,0.862,27,0,0,0,6,5,0,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.467,2,0,6,14,0,0,2,7,1.222,0
2016-08-15,"SD-TB","SD-TB-2016-08-15","Padres vs Rays August 15, 2016 at  7:10pm","Padres vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,10417,"Fox  Sports Sun",FALSE,10200,NA,NA,NA,NA,NA,NA,29,0,0.276,0,0,0,2,2,2,0,0,0,1,1,0,2,8,2,1,0,16,0.421,0.973,27,0,0,0,8,8,1,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.552,3,0,7,16,0,0,4,5,0.778,0
2016-04-12,"CLE-TB","CLE-TB-2016-04-12","Indians vs Rays April 12, 2016 at  7:10pm","Indians vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,10283,"Fox  Sports Sun",FALSE,9240,NA,NA,"indoors",NA,NA,NA,27,0,0.185,1,0,1,1,1,1,0,0,0,1,1,0,1,5,2,0,0,4,0.29,0.734,27,0,0,0,5,5,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444,1,6,2,12,0,0,0,3,0.667,0
2016-05-26,"MIA-TB","MIA-TB-2016-05-26","Marlins vs Rays May 26, 2016 at  1:10pm","Marlins vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,11399,"Sun Sports",TRUE,10260,NA,NA,"indoors",NA,NA,NA,34,0,0.206,0,0,1,0,9,9,1,1,0,0,0,0,0,7,1,0,0,12,0.25,0.544,27,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,0,16,8,10,0,0,3,2,1.778,1
2016-05-14,"OAK-TB","OAK-TB-2016-05-14","Athletics vs Rays May 14, 2016 at  6:10pm","Athletics vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,28158,"Sun Sports",FALSE,9360,NA,NA,"indoors",NA,NA,NA,31,0,0.258,0,1,1,3,0,0,0,0,0,1,0,1,0,8,1,1,0,14,0.368,0.884,27,0,0,4,6,6,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.516,1,2,8,16,0,1,4,5,0.222,0
2016-04-04,"TOR-TB","TOR-TB-2016-04-04","Blue Jays vs Rays April  4, 2016 at  7:10pm","Blue Jays vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,15116,"Sun Sports",FALSE,10680,NA,NA,"indoors",NA,NA,NA,35,0,0.229,0,0,0,1,5,5,0,1,0,0,0,0,0,8,1,0,0,22,0.308,0.651,27,0,0,6,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343,1,9,9,12,0,0,6,4,1,1
2016-04-13,"CLE-TB","CLE-TB-2016-04-13","Indians vs Rays April 13, 2016 at  7:10pm","Indians vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,10117,"Fox  Sports Sun",FALSE,9120,NA,NA,"indoors",NA,NA,NA,31,0,0.161,0,0,0,1,3,3,2,1,0,0,0,0,0,5,0,0,0,8,0.188,0.382,27,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194,0,9,4,6,0,0,1,1,0.667,2
2016-05-10,"TB-SEA","TB-SEA-2016-05-10","Rays vs Mariners May 10, 2016 at  7:10pm","Rays vs Mariners","mlb-tb","Safeco Field","grass","WA",-122.3320708,16013,"ROOT SPORTS",FALSE,9960,74,"f","sunny","Out to Right",2,"mph",33,0,0.182,0,0,0,1,6.75,6,1,1,0,0,0,0,0,6,3,0,0,11,0.25,0.735,24,0,0,2,4,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485,0,12,5,16,0,0,2,3,1.375,1
2016-03-13,"TB-TOR","TB-TOR-2016-03-13","Rays vs Blue Jays March 13, 2016 at  1:07pm","Rays vs Blue Jays","mlb-tb","Florida Auto Exchange Stadium","grass","FL",NA,NA,"SNET",TRUE,NA,79,"f","cloudy","In from Right",5,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-10,"HOU-TB","HOU-TB-2016-06-10","Astros vs Rays June 10, 2016 at  7:10pm","Astros vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,13075,"Sun Sports",FALSE,11940,NA,NA,"indoors",NA,NA,NA,30,0,0.267,1,0,1,4,3,3,0,0,0,1,1,0,0,8,0,0,1,16,0.371,0.771,27,0,0,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4,0,12,7,12,0,0,2,5,1.889,0
2016-07-07,"LAA-TB","LAA-TB-2016-07-07","Angels vs Rays July  7, 2016 at 12:10pm","Angels vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,14576,"",TRUE,10860,NA,NA,NA,NA,NA,NA,32,0,0.156,0,0,0,0,5,5,1,1,0,0,0,0,0,5,1,0,1,18,0.25,0.5,27,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,8,8,0,0,3,4,1.222,1
2016-09-25,"BOS-TB","BOS-TB-2016-09-25","Red Sox vs Rays September 25, 2016 at  1:10pm","Red Sox vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,26443,"Fox  Sports Sun",TRUE,14460,NA,NA,NA,NA,NA,NA,35,0,0.2,0,0,2,1,1.8,2,1,1,0,0,1,0,1,7,0,0,0,17,0.275,0.504,30,2,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.229,0,0,8,8,0,0,2,3,1.4,0
2016-04-27,"BAL-TB","BAL-TB-2016-04-27","Orioles vs Rays April 27, 2016 at  7:10pm","Orioles vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,11850,"Sun Sports",FALSE,9780,NA,NA,"indoors",NA,NA,NA,31,0,0.129,0,0,0,0,3,3,0,1,0,0,0,0,0,4,0,0,0,14,0.206,0.335,27,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0,10,6,4,0,0,2,3,0.556,0
2016-05-07,"TB-LAA","TB-LAA-2016-05-07","Rays vs Angels May  7, 2016 at  6:05pm","Rays vs Angels","mlb-tb","Angel Stadium of Anaheim","grass","CA",-117.9145036,40142,"MLBN",FALSE,11160,68,"f","cloudy","Out to Left",10,"mph",36,0,0.222,0,0,2,0,2,2,1,0,0,1,0,0,0,8,1,0,0,19,0.263,0.569,27,0,0,3,4,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.306,2,8,7,11,0,0,3,2,1,1
2016-05-28,"NYY-TB","NYY-TB-2016-05-28","Yankees vs Rays May 28, 2016 at  4:10pm","Yankees vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,20188,"Sun Sports",TRUE,11700,NA,NA,"indoors",NA,NA,NA,35,0,0.371,0,0,1,6,5,5,0,0,0,1,0,0,1,13,2,0,0,16,0.41,1.181,27,0,0,4,9,9,3,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.771,0,6,7,27,0,1,4,2,1.778,0
2016-08-26,"TB-HOU","TB-HOU-2016-08-26","Rays vs Astros August 26, 2016 at  7:10pm","Rays vs Astros","mlb-tb","Minute Maid Park","grass","TX",-95.3527035,25852,"ROOTSW",FALSE,9540,NA,NA,NA,NA,NA,NA,32,0,0.25,0,0,1,4,4.5,4,1,1,0,0,0,0,0,8,1,0,0,8,0.273,0.742,24,0,0,0,4,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.469,0,0,4,15,0,0,3,1,1.125,0
2016-04-24,"TB-NYY","TB-NYY-2016-04-24","Rays vs Yankees April 24, 2016 at  1:05pm","Rays vs Yankees","mlb-tb","Yankee Stadium","grass","NY",-73.93031,40981,"YES",TRUE,10200,60,"f","sunny","Out to Right",13,"mph",39,0,0.308,0,0,1,3,1,1,0,0,0,1,0,1,1,12,5,0,0,12,0.357,1.126,27,0,0,3,8,8,5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769,1,16,7,30,0,0,3,2,0.778,0
2016-07-23,"TB-OAK","TB-OAK-2016-07-23","Rays vs Athletics July 23, 2016 at  6:05pm","Rays vs Athletics","mlb-tb","Oakland-Alameda County Coliseum","grass","CA",-122.2028616,30436,"CSNCA",FALSE,8520,NA,NA,NA,NA,NA,NA,34,0,0.265,0,0,1,2,4.154,4,1,1,0,0,1,0,0,9,0,0,0,10,0.286,0.61,26,0,0,0,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0,0,5,11,0,0,2,1,1.154,0
2016-05-01,"TOR-TB","TOR-TB-2016-05-01","Blue Jays vs Rays May  1, 2016 at  1:10pm","Blue Jays vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,27217,"Sun Sports",TRUE,9240,NA,NA,"indoors",NA,NA,NA,31,0,0.129,0,0,1,0,5,5,1,1,0,0,0,0,0,4,1,0,0,12,0.182,0.408,27,0,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226,0,11,5,7,0,0,3,2,1,0
2016-09-11,"TB-NYY","TB-NYY-2016-09-11","Rays vs Yankees September 11, 2016 at  1:05pm","Rays vs Yankees","mlb-tb","Yankee Stadium","grass","NY",-73.93031,33087,"YES",TRUE,10680,NA,NA,NA,NA,NA,NA,36,0,0.25,0,0,0,1,1,1,1,0,0,1,0,0,0,9,3,0,0,14,0.27,0.798,27,0,0,0,4,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.528,1,0,6,19,0,0,4,1,0.889,0
2016-09-24,"BOS-TB","BOS-TB-2016-09-24","Red Sox vs Rays September 24, 2016 at  6:10pm","Red Sox vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,25641,"Fox  Sports Sun",FALSE,11400,NA,NA,NA,NA,NA,NA,37,0,0.297,0,0,2,3,6,6,0,1,0,0,0,0,0,11,1,0,0,18,0.316,0.775,27,0,0,0,4,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459,0,0,7,17,0,0,4,1,1.111,0
2016-06-22,"TB-CLE","TB-CLE-2016-06-22","Rays vs Indians June 22, 2016 at  7:10pm","Rays vs Indians","mlb-tb","Progressive Field","grass","OH",-81.6943605,21216,"SportsTime Ohio",FALSE,9000,75,"f","sunny","In from Left",10,"mph",29,0,0.103,0,0,0,1,6.75,6,0,1,0,0,1,0,0,3,0,0,0,5,0.133,0.271,24,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,0,10,2,4,0,0,0,1,1.375,1
2016-04-19,"TB-BOS","TB-BOS-2016-04-19","Rays vs Red Sox April 19, 2016 at  7:10pm","Rays vs Red Sox","mlb-tb","Fenway Park","grass","MA",-71.0948148,32061,"NESN",FALSE,12300,47,"f","cloudy","Right to Left",7,"mph",37,0,0.162,0,0,1,3,0,0,0,0,0,1,0,0,1,6,1,1,0,20,0.279,0.603,30,0,0,6,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.324,1,13,10,12,0,0,6,4,0.3,0
2016-03-04,"TB-BOS","TB-BOS-2016-03-04","Rays vs Red Sox March  4, 2016 at  1:05pm","Rays vs Red Sox","mlb-tb","JetBlue Park","grass","FL",NA,NA,"",TRUE,NA,78,"f","cloudy","Left to Right",5,"mph",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
2016-05-09,"TB-SEA","TB-SEA-2016-05-09","Rays vs Mariners May  9, 2016 at  7:10pm","Rays vs Mariners","mlb-tb","Safeco Field","grass","WA",-122.3320708,15230,"ROOT SPORTS",FALSE,11100,66,"f","cloudy","Out to Right",3,"mph",30,0,0.133,0,0,0,1,5.625,5,1,1,0,0,0,0,2,4,2,0,0,10,0.257,0.624,24,0,0,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367,1,8,6,11,0,0,3,3,1.875,2
2016-09-05,"BAL-TB","BAL-TB-2016-09-05","Orioles vs Rays September  5, 2016 at  1:10pm","Orioles vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,12256,"Fox  Sports Sun",TRUE,9300,NA,NA,NA,NA,NA,NA,29,0,0.069,0,0,0,0,7,7,1,1,0,0,0,0,1,2,1,0,0,4,0.129,0.301,27,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,2,0,1,5,0,0,0,1,1.222,2
2016-09-18,"TB-BAL","TB-BAL-2016-09-18","Rays vs Orioles September 18, 2016 at  1:35pm","Rays vs Orioles","mlb-tb","Oriole Park at Camden Yards","grass","MD",-76.6206139,28427,"MASN 2",TRUE,10860,NA,NA,NA,NA,NA,NA,31,0,0.194,1,0,0,0,2.25,2,1,1,0,0,1,0,1,6,1,0,0,14,0.286,0.576,24,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,1,0,7,9,0,0,3,3,1.125,1
2016-09-22,"NYY-TB","NYY-TB-2016-09-22","Yankees vs Rays September 22, 2016 at  7:10pm","Yankees vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,13355,"Fox  Sports Sun",FALSE,9420,NA,NA,NA,NA,NA,NA,28,0,0.25,1,0,0,1,0,0,1,0,0,1,1,0,0,7,1,0,0,10,0.3,0.693,27,1,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.393,0,0,4,11,0,0,1,2,1.222,1
2016-09-16,"TB-BAL","TB-BAL-2016-09-16","Rays vs Orioles September 16, 2016 at  7:05pm","Rays vs Orioles","mlb-tb","Oriole Park at Camden Yards","grass","MD",-76.6206139,30094,"MASN 2",FALSE,9840,NA,NA,NA,NA,NA,NA,35,0,0.286,1,0,2,1,5.625,5,2,1,0,0,1,2,0,10,2,0,0,5,0.286,0.772,24,0,0,0,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.486,0,0,4,17,0,0,0,0,1.5,0
2016-09-20,"NYY-TB","NYY-TB-2016-09-20","Yankees vs Rays September 20, 2016 at  7:10pm","Yankees vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,12732,"Fox  Sports Sun",FALSE,10140,NA,NA,NA,NA,NA,NA,33,0,0.182,0,0,0,1,5,5,0,1,0,0,0,0,0,6,0,0,1,6,0.206,0.539,27,0,0,0,3,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,4,11,0,2,2,1,1.556,0
2016-07-15,"BAL-TB","BAL-TB-2016-07-15","Orioles vs Rays July 15, 2016 at  7:10pm","Orioles vs Rays","mlb-tb","Tropicana Field","turf","FL",-82.6533237,17672,"Sun Sports",FALSE,10800,NA,NA,NA,NA,NA,NA,34,0,0.265,0,0,0,1,4,4,0,1,0,0,0,0,0,9,0,1,0,21,0.39,0.743,27,0,0,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353,0,0,11,12,0,1,7,6,0.889,0
2016-06-25,"TB-BAL","TB-BAL-2016-06-25","Rays vs Orioles June 25, 2016 at  7:05pm","Rays vs Orioles","mlb-tb","Oriole Park at Camden Yards","grass","MD",-76.6206139,33040,"MASN",FALSE,11700,83,"f","sunny","In from Right",6,"mph",36,0,0.389,0,0,3,5,9,8,1,1,0,0,3,0,0,14,1,1,0,19,0.452,1.063,24,0,0,3,6,6,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.611,1,5,10,22,0,0,3,4,1.875,0
